figure_slug,figure_title,strategy_key,strategy_label,ft_checkpoint,dataset_key,panel_label,method,shot,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,aggregate_score,aggregate_score_label,aggregate_direction,name,model,strategy,metric_source_file
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winobias,WinoBias,"DIY Two Pass (No IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.184343,0.184343,0.18434343,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__base__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__individuating/winobias/winobias/m6_two_pass_one__base__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_two_pass_one__base__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winobias,WinoBias,"DIY Two Pass (No IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.191919,0.191919,0.19191919,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__base__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__individuating/winobias/winobias/m6_two_pass_two__base__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_two_pass_two__base__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 0-shot",0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.236111,0.236111,0.23611111,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winobias/winobias/m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.227273,0.227273,0.22727273,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winobias/winobias/m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.244949,0.244949,0.24494949,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winobias/winobias/m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,Base Model Inference,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.191667,0.191667,18.33333333,mean_abs_occupation_gender_bias_score,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/winogender/llama_8b/winogender_metrics_overall_llama_8b.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,ICL,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.179167,0.179167,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,individuating,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/winogender/m4_baseicl_zero_llama8b_ind_winogender/winogender_metrics_overall_m4_baseicl_zero_llama8b_ind_winogender.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,DIY IT,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.220833,0.220833,21.25,mean_abs_occupation_gender_bias_score,lower,m3_finetune_llama_ms500,m3_finetune_ind_winogender,individuating,results/new_results/m3_finetune_llama_ms500/evalshared/winogender/m3_finetune_ind_winogender/winogender_metrics_overall_m3_finetune_ind_winogender.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.166667,0.166667,16.66666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__base__individuating_self_debias_two_pass_individuating,individuating,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__base__individuating/winogender/winogender/m6_two_pass__base__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass__base__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.158333,0.158333,15.0,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__base__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__individuating/winogender/winogender/m6_two_pass_one__base__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass_one__base__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (No IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.170833,0.170833,16.25,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__base__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__individuating/winogender/winogender/m6_two_pass_two__base__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass_two__base__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.225,0.225,21.66666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winogender/winogender/m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.220833,0.220833,19.58333333,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winogender/winogender/m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass_one__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
individuation_all_versions,"Individuation, matched IT checkpoint",individuating,Individuation,matched all-version,winogender,WinoGender,"DIY Two Pass (IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.233333,0.233333,22.5,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating,individuating,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating/winogender/winogender/m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_two_pass_two__finetuned_ms-500-individuating-opinion-action-event-allversions__individuating_self_debias_two_pass_individuating.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,Base Model Inference,,stereotype_preference_pct,Stereotype preference %,50,65.19,15.19,65.19,metric_score,target50,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/crows_pairs_metrics_overall_llama_8b.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,ICL,,stereotype_preference_pct,Stereotype preference %,50,61.21,11.21,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,perspective_taking,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama8b_pt_crowspairs.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,DIY IT,,stereotype_preference_pct,Stereotype preference %,50,64.39,14.39,64.39,metric_score,target50,m3_finetune_llama_ms500,m3_finetune_pt,perspective_taking,results/new_results/m3_finetune_llama_ms500/evalshared/crows_pairs_metrics_overall_m3_finetune_pt.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,48.41,1.59,48.41,metric_score,target50,m6_self_debiasing,m6_two_pass__base__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass__base__perspective_taking_self_debias_two_pass_perspective_taking.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,46.29,3.71,46.29,metric_score,target50,m6_self_debiasing,m6_two_pass_one__base__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__base__perspective_taking_self_debias_two_pass_perspective_taking.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,30.24,19.76,30.24,metric_score,target50,m6_self_debiasing,m6_two_pass_two__base__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__base__perspective_taking_self_debias_two_pass_perspective_taking.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,50.93,0.93,50.93,metric_score,target50,m6_self_debiasing,m6_two_pass__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,48.74,1.26,48.74,metric_score,target50,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking.csv
perspective_taking_all_versions,"Perspective-taking, matched IT checkpoint",perspective_taking,Perspective-taking,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,31.83,18.17,31.83,metric_score,target50,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking,perspective_taking,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__finetuned_ms-500-perspective-taking-opinion-action-event-allversions__perspective_taking_self_debias_two_pass_perspective_taking.csv
